City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
695,Liverpool,GB,53.4106,-2.9779,51.3,81,20,17.27,few clouds
696,Mozhga,RU,56.4447,52.2276,34.83,93,56,5.5,broken clouds
697,Lochmaben,GB,55.1301,-3.4429,44.28,87,49,14.5,scattered clouds
698,Wexford,IE,52.3342,-6.4575,47.89,74,0,7.0,clear sky
699,Campos Belos,BR,-13.0367,-46.7717,74.95,37,1,4.74,clear sky
700,Nacala,MZ,-14.5428,40.6728,69.55,89,0,3.83,clear sky
701,Gazojak,TM,41.1875,61.4036,61.12,34,75,8.23,broken clouds
702,Kiruna,SE,67.8557,20.2251,34.72,93,40,12.66,scattered clouds
703,Yabrud,SY,33.9674,36.6574,53.89,61,7,1.16,clear sky
704,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,67.96,52,90,5.61,overcast clouds
705,Yelkhovka,RU,53.8667,50.2832,34.56,82,59,5.61,broken clouds
706,Manadhoo,MV,5.7667,73.3833,81.23,80,87,18.1,overcast clouds
707,Atyrau,KZ,47.1167,51.8833,32.02,93,0,4.47,mist
708,Naberera,TZ,-4.2,36.9333,56.88,91,98,5.3,overcast clouds
709,Krasnogvardeyskiy,RU,57.3793,62.3195,43.92,85,100,5.95,overcast clouds
710,Constantine,DZ,36.365,6.6147,58.41,62,0,2.3,clear sky
711,Manjacaze,MZ,-24.7117,33.8828,71.71,86,95,9.42,light rain
712,Nata,PA,8.3333,-80.5167,74.97,93,85,5.7,overcast clouds
713,Bani,DO,18.2833,-70.3333,74.64,81,28,5.48,scattered clouds
714,Morristown,US,36.214,-83.2949,60.1,76,20,0.0,few clouds
715,El Alto,PE,-4.2714,-81.2147,61.66,83,100,18.01,overcast clouds
716,Illapel,CL,-31.6308,-71.1653,60.33,75,0,1.97,clear sky
717,Nortelandia,BR,-14.4547,-56.8028,78.3,61,67,4.38,broken clouds
718,Varhaug,NO,58.6147,5.6457,51.89,79,100,20.2,light rain
719,Chotila,IN,22.4167,71.1833,76.23,37,90,6.4,overcast clouds
720,Chaumont,FR,48.1167,5.1333,57.36,96,100,5.5,overcast clouds
721,Asuncion,PY,-25.3007,-57.6359,74.64,78,75,9.22,broken clouds
722,Gouvy,BE,50.186,5.9392,53.78,100,100,6.08,overcast clouds
723,Palmas,BR,-10.2128,-48.3603,76.87,65,0,5.75,clear sky
724,Elizabeth City,US,36.2946,-76.2511,64.42,77,0,10.36,clear sky
725,Odweyne,SO,9.4092,45.064,72.3,63,17,5.3,few clouds
726,Paita,PE,-5.0892,-81.1144,62.74,83,100,14.07,overcast clouds
727,Campo De Criptana,ES,39.4046,-3.1249,60.64,51,8,7.09,clear sky
728,Quelimane,MZ,-17.8786,36.8883,73.35,88,0,3.44,clear sky
729,Kosh-Agach,RU,50.0,88.6667,37.33,28,81,1.86,broken clouds
730,Carai,BR,-17.1889,-41.6947,62.91,92,65,7.36,broken clouds
731,Road Town,VG,18.4167,-64.6167,80.69,75,83,14.07,broken clouds
732,Borgo San Dalmazzo,IT,44.333,7.4858,61.48,88,44,0.76,scattered clouds
733,Ballina,AU,-28.8667,153.5667,75.02,72,30,8.52,scattered clouds
734,Torit,SS,4.4133,32.5678,72.39,82,100,1.39,overcast clouds
735,Khuzdar,PK,27.7384,66.6434,69.03,12,0,3.47,clear sky
736,Macusani,PE,-14.0833,-70.4333,37.96,82,99,3.47,overcast clouds
737,Sinnai,IT,39.3042,9.2036,63.46,81,0,2.3,clear sky
738,Terrace Bay,CA,48.7834,-87.1,39.31,91,99,6.87,overcast clouds
739,Mato Verde,BR,-15.3972,-42.8664,69.48,73,6,11.43,clear sky
740,Tombouctou,ML,20.0,-3.0,82.11,10,43,10.13,scattered clouds
741,Farafangana,MG,-22.8167,47.8333,65.55,87,2,6.24,clear sky
742,Bonthe,SL,7.5264,-12.505,74.52,92,100,4.14,overcast clouds
743,Crotone,IT,39.0851,17.1178,60.19,65,0,5.01,clear sky
